Código da IES;Sigla da IES;Nome da IES;Categoria Administrativa;Organização Acadêmica;Situaçao da IES;Sinalização da IES;Código do Curso;Nome do Curso;Grau;Modalidade;Situação do Curso;Qt. Vagas Autorizadas;Carga Horária;Tipo de Periodicidade;Integralização - Turno Integral;Quantitativo de Vagas - Integral;Integralização - Turno Matutino;Quantitativo de Vagas - Matutino;Integralização - Turno Vespertino;Quantitativo de Vagas - Vespertino;Integralização - Turno Noturno;Quantitativo de Vagas - Noturno;Sinalização do Curso;Código do Endereço;Nome do Campus;Endereço;Número Endereço;Complemento;Bairro;Código do Município;Município;UF;Início Funcionamento;Data Ato de Criação;Valor CC;Ano CC;CPC Faixa;CPC Contínuo;CPC Ano; Valor IDD;IDD Ano;Valor ENADE;ENADE Ano;Código Rótulo CINE;Rótulo CINE;Código Área Detalhada CINE;Área Detalhada CINE;Código Área Específica CINE;Área Específica CINE;Código Área Geral CINE ; Área Geral CINE 
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1160612;Polo de Apoio Presencial de São Gabriel/RS;Avenida Antonio Trilha; 1847 - Sala 2 ;;Centro;000000004318309;São Gabriel;RS;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1105564;Polo de Apoio Presencial de Breves/PA;Avenida Portel;185;;Centro;000000001501808;Breves;PA;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
2625;UFBRA;CENTRO UNIVERSITÁRIO UFBRA;Privada com fins lucrativos;Centro Universitário;Ativa;;1631959;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;500;3340;;;;;;;;;;;1179388;Polo Cotia - Outeiro de Passárgada;R. Omã;27;;Outeiro de Passárgada;000000003513009;Cotia;SP;26/03/2023;2023-02-10;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1132641;Polo de Apoio Presencial de São Luiz/RR;Rua Dante de Oliveira;1680;Polo de Apoio Presencial de São Luiz/RR;Centro;000000001400605;São Luiz;RR;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1131597;Polo de Apoio Presencial de Itabuna/BA;Travessa Independência;22;;Alto Maron;000000002914802;Itabuna;BA;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
3649;UniCV;CENTRO UNIVERSITÁRIO CIDADE VERDE;Privada com fins lucrativos;Centro Universitário;Ativa;Adesão ao PROIES;1634706;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;1000;3600;;;;;;;;;;;1170016;POLO - MESQUITA/RJ - BANCO DE AREIA;Avenida Governador Celso Peçanha;1138;POLO - MESQUITA/RJ - BANCO DE AREIA;Banco de Areia;000000003302858;Mesquita;RJ;06/04/2023;2023-03-27;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
2625;UFBRA;CENTRO UNIVERSITÁRIO UFBRA;Privada com fins lucrativos;Centro Universitário;Ativa;;1631959;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;500;3340;;;;;;;;;;;1177393;Polo Novo Hamburgo - Pátria Nova;Av. Pedro Adams Filho;4765;;Pátria Nova;000000004313409;Novo Hamburgo;RS;26/03/2023;2023-02-10;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1196;UNICESUMAR;UNIVERSIDADE CESUMAR;Privada com fins lucrativos;Universidade;Ativa;;1615723;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3434;;;;;;;;;;;1131398;POLO EAD UNICESUMAR MATEUS LEME - MG;RUA PADRE VILAÇA, 491, CENTRO;491;MATEUS LEME - MG;CENTRO;000000003140704;Mateus Leme;MG;27/02/2023;2022-10-13;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
481;Univeritas UNG;Universidade Universus Veritas Guarulhos;Privada sem fins lucrativos;Universidade;Ativa;Unificação de Mantidas;1644160;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;500;3200;;;;;;;;;;;1140448;CE - UNIVERITAS (UNINASSAU-UNIJUAZEIRO);Rua São Francisco;1224;CE - UNIVERITAS (UNINASSAU-UNIJUAZEIRO);São Miguel;000000002307304;Juazeiro do Norte;CE;Não iniciado;2023-06-01;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1658;UNIGRANDE;CENTRO UNIVERSITÁRIO DA GRANDE FORTALEZA;Privada com fins lucrativos;Centro Universitário;Ativa;;1676070;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;19000;3200;;;;;;;;;;;1144294;PARINTINS I;Rua Governador Leopoldo Neves;516;PARINTINS I;Centro;000000001303403;Parintins;AM;03/02/2025;2024-06-07;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1224;UNIJALES;CENTRO UNIVERSITÁRIO DE JALES;Privada sem fins lucrativos;Centro Universitário;Ativa;Em supervisão - Procedimento Sancionador;1667507;TERAPIA OCUPACIONAL;Bacharelado;Educação Presencial;Em atividade;60;3373;Semestral;;;;;;;8.00 Semestres;60;;1000201;Unidade SEDE;Avenida Francisco Jales;1851;- de 1354/1355 a 1998/1999;Loteamento Avenida;000000003524808;Jales;SP;11/03/2024;2024-02-28;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
3649;UniCV;CENTRO UNIVERSITÁRIO CIDADE VERDE;Privada com fins lucrativos;Centro Universitário;Ativa;Adesão ao PROIES;1634706;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;1000;3600;;;;;;;;;;;1130750;POLO - CAMBORIÚ/SC - CENTRO;Rua Anast?cio Pereira;768;;Centro;000000004203204;Camboriú;SC;06/04/2023;2023-03-27;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
3649;UniCV;CENTRO UNIVERSITÁRIO CIDADE VERDE;Privada com fins lucrativos;Centro Universitário;Ativa;Adesão ao PROIES;1634706;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;1000;3600;;;;;;;;;;;1154273;POLO - BARUERI/SP - 18 DO FORTE;Avenida Copacabana;325;POLO - BARUERI/SP - 18 DO FORTE;Empresarial 18 do Forte;000000003505708;Barueri;SP;06/04/2023;2023-03-27;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1658;UNIGRANDE;CENTRO UNIVERSITÁRIO DA GRANDE FORTALEZA;Privada com fins lucrativos;Centro Universitário;Ativa;;1676070;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;19000;3200;;;;;;;;;;;1145768;CACOAL I;RUA PASTOR AURÉLIO FILGUEIRA PINTO;1049;CACOAL I;Vila Verde;000000001100049;Cacoal;RO;03/02/2025;2024-06-07;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
2835;UNINASSAU;CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU;Privada com fins lucrativos;Centro Universitário;Ativa;;1644161;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;500;3200;;;;;;;;;;;1149572;BA - LAURO DE FREITAS (PORTÃO);Rua Vera Cristina C Cruz;122;BA - LAURO DE FREITAS (PORTÃO);Portão;000000002919207;Lauro de Freitas;BA;07/08/2023;2023-06-01;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1196;UNICESUMAR;UNIVERSIDADE CESUMAR;Privada com fins lucrativos;Universidade;Ativa;;1615723;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3434;;;;;;;;;;;1106377;POLO EAD UNICESUMAR BELO HORIZONTE - FLORESTA - MG;Rua Sapuca?;105;;Floresta;000000003106200;Belo Horizonte;MG;27/02/2023;2022-10-13;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1173474;Polo de Apoio Presencial de Formosa/GO;Avenida Ângelo Chaves ? Quadra A, Lote 6;530;;Formosinha;000000005208004;Formosa;GO;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1500;FAC UNIGUAÇU;Faculdade UNIGUAÇU;Privada com fins lucrativos;Faculdade ;Ativa;;1204226;TERAPIA OCUPACIONAL;Bacharelado;Educação Presencial;Em atividade;40;3541;Semestral;;;;;;;8.00 Semestres;40;;658532;POLO NA SEDE;Rua Valentim Celeste Palavro;1.501;;Conjunto Panorama;000000004125704;São Miguel do Iguaçu;PR;27/01/2014;2013-10-25;3;2018;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
17854;UniFECAF;Centro Universitário UniFECAF;Privada com fins lucrativos;Centro Universitário;Ativa;;1659077;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;6500;3405;;;;;;;;;;;1176792;Polo SP - São Carlos (Vila Monteiro (Gleba I) - 64;Rua Dona Alexandrina;1100;;Vila Monteiro (Gleba I);000000003548906;São Carlos;SP;08/10/2023;2023-10-02;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1141422;Polo de Apoio Presencial de São Francisco do Conde/BA;Rua Santa Rita;41;Polo de Apoio Presencial de São Francisco do Conde/BA;Centro;000000002929206;São Francisco do Conde;BA;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
3615;FPS;FACULDADE PERNAMBUCANA DE SAÚDE;Privada sem fins lucrativos;Faculdade ;Ativa;;5000229;TERAPIA OCUPACIONAL;Bacharelado;Educação Presencial;Extinto;120;4008;Semestral;;;10.0 Semestres;60;;;10.0 Semestres;60;Em Desativação/Extinção voluntária;1082268;Faculdade Pernambucana de Saúde;Avenida Marechal Mascarenhas de Morais;4861;- até 1681 - lado ímpar;Imbiribeira;000000002611606;Recife;PE;01/03/2010;2009-11-13;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1196;UNICESUMAR;UNIVERSIDADE CESUMAR;Privada com fins lucrativos;Universidade;Ativa;;1615723;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3434;;;;;;;;;;;1157877;POLO EAD UNICESUMAR BETIM - PTB - MG;RUA JOSÉ GOMES DE CASTRO;105;POLO EAD UNICESUMAR BETIM - PTB - MG;SANTA CRUZ;000000003106705;Betim;MG;27/02/2023;2022-10-13;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
17854;UniFECAF;Centro Universitário UniFECAF;Privada com fins lucrativos;Centro Universitário;Ativa;;1659077;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;6500;3405;;;;;;;;;;;1135717;POLO SETE LAGOAS;Rua Dom Bosco;449;POLO SETE LAGOAS;Nossa Senhora das Graças;000000003167202;Sete Lagoas;MG;08/10/2023;2023-10-02;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1173989;Polo de Apoio Presencial de Novas Russas/CE;Rua Monsenhor Holanda;1300;Polo de Apoio Presencial de Novas Russas/CE;Centro;000000002309300;Nova Russas;CE;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
3649;UniCV;CENTRO UNIVERSITÁRIO CIDADE VERDE;Privada com fins lucrativos;Centro Universitário;Ativa;Adesão ao PROIES;1634706;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;1000;3600;;;;;;;;;;;1127116;POLO - LAGOA DA PRATA/MG - SANTA EUGÊNIA;Avenida Brasil;1119;POLO - LAGOA DA PRATA/MG - SANTA EUGÊNIA;Santa Eugênia;000000003137205;Lagoa da Prata;MG;06/04/2023;2023-03-27;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
14403;UNIPA;CENTRO UNIVERSITÁRIO DO PARANÁ;Privada com fins lucrativos;Centro Universitário;Ativa;Unificação de Mantidas;1660873;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;9999;3434;;;;;;;;;;;1166359;Patos de Minas - MG;Juca Mandu;38;Patos de Minas - MG;Centro;000000003148004;Patos de Minas;MG;02/06/2025;2023-10-09;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1178505;Polo de Apoio Presencial de Barra/BA;Rua do Estado;01;;Barro Vermelho;000000002902708;Barra;BA;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
3797;UNIGUAIRACÁ;CENTRO UNIVERSITÁRIO GUAIRACÁ;Privada com fins lucrativos;Centro Universitário;Ativa;Unificação de Mantidas;1664431;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;1000;3200;;;;;;;;;;;1122080;Pinhão - São João;Rua Major João Damasceno de Oliveira;16;Polo Pinhão - PR;São João;000000004119301;Pinhão;PR;16/10/2023;2023-10-16;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1853;UniBTA IM;CENTRO UNIVERSITÁRIO UniBTA IM;Privada com fins lucrativos;Centro Universitário;Ativa;;1660394;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;500;3340;;;;;;;;;;;1170417;Belo Horizonte - Centro;Rua São Paulo;1199;Belo Horizonte - Centro;Centro;000000003106200;Belo Horizonte;MG;30/08/2023;2023-08-28;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
3649;UniCV;CENTRO UNIVERSITÁRIO CIDADE VERDE;Privada com fins lucrativos;Centro Universitário;Ativa;Adesão ao PROIES;1634706;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;1000;3600;;;;;;;;;;;1148897;POLO - BELO HORIZONTE/MG - SANTA EFIGÊNIA;Avenida do Contorno;2905;POLO - BELO HORIZONTE/MG - SANTA EFIGÊNIA;Santa Efigênia;000000003106200;Belo Horizonte;MG;06/04/2023;2023-03-27;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
23030;COGNITIVO;Faculdade Cognitivo;Privada com fins lucrativos;Faculdade ;Ativa;;1479987;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;80;3200;;;;;;;;;;;1090408;Campus Principal;Avenida Trompowsky;354;;Centro;000000004205407;Florianópolis;SC;Não iniciado;2022-11-29;4;2021;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1196;UNICESUMAR;UNIVERSIDADE CESUMAR;Privada com fins lucrativos;Universidade;Ativa;;1615723;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3434;;;;;;;;;;;1106141;POLO EAD UNICESUMAR TRÊS LAGOAS - MS;Avenida Doutor Eloy Chaves;731;;Centro;000000005008305;Três Lagoas;MS;27/02/2023;2022-10-13;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1173971;Polo de Apoio Presencial de Jaguaruna/SC;Avenida Duque de Caxias;1555, Sala 08;Polo de Apoio Presencial de Jaguaruna/SC;Centro;000000004208807;Jaguaruna;SC;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
417;UNICID;UNIVERSIDADE CIDADE DE SÃO PAULO;Privada com fins lucrativos;Universidade;Ativa;;1631885;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;1000;3200;;;;;;;;;;;1126632;POLO SAO BERNARDO_CENTRO;Rua Frei Gaspar;941;;Centro;000000003548708;São Bernardo do Campo;SP;01/02/2023;2022-12-15;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
221;UNICSUL;UNIVERSIDADE CRUZEIRO DO SUL;Privada com fins lucrativos;Universidade;Ativa;;1631857;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;1000;3600;;;;;;;;;;;1113379;POLO RJ_CENTRO;AVENIDA RIO BRANCO;108;POLO RJ_CENTRO;CENTRO;000000003304557;Rio de Janeiro;RJ;01/02/2023;2022-12-15;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
3649;UniCV;CENTRO UNIVERSITÁRIO CIDADE VERDE;Privada com fins lucrativos;Centro Universitário;Ativa;Adesão ao PROIES;1634706;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;1000;3600;;;;;;;;;;;1119022;POLO - MORAÚJO/CE - CENTRO;Rua Raimunda Gomes;297;POLO - MORAÚJO/CE - CENTRO;Centro;000000002308807;Moraújo;CE;06/04/2023;2023-03-27;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
17854;UniFECAF;Centro Universitário UniFECAF;Privada com fins lucrativos;Centro Universitário;Ativa;;1659077;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;6500;3405;;;;;;;;;;;1131646;POLO CAPÃO CANOA;AVENIDA ARARIGBOIA;248;POLO CAPÃO CANOA;Centro;000000004304630;Capão da Canoa;RS;08/10/2023;2023-10-02;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1113070;Polo de Apoio Presencial de Fortaleza/CE - Unidade 3;Avenida Aguanambi;124;Polo de Apoio Presencial de Fortaleza/CE - Unidade 3;Centro;000000002304400;Fortaleza;CE;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1106436;Polo de Apoio Presencial de São Paulo/SP - Unidade 5;Rua Platina;556;Polo de Apoio Presencial de São Paulo/SP - Unidade 5;Tatuapé;000000003550308;São Paulo;SP;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
3649;UniCV;CENTRO UNIVERSITÁRIO CIDADE VERDE;Privada com fins lucrativos;Centro Universitário;Ativa;Adesão ao PROIES;1634706;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;1000;3600;;;;;;;;;;;1173015;POLO - PICOS/PI - CANTO DA VÁRZEA;Avenida Nossa Senhora de Fátima;838;;Canto da Várzea;000000002208007;Picos;PI;06/04/2023;2023-03-27;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1658;UNIGRANDE;CENTRO UNIVERSITÁRIO DA GRANDE FORTALEZA;Privada com fins lucrativos;Centro Universitário;Ativa;;1676070;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;19000;3200;;;;;;;;;;;1153270;PINHEIRO I;Rua Helio Costa;1646;;Alcantara;000000002108603;Pinheiro;MA;03/02/2025;2024-06-07;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
2625;UFBRA;CENTRO UNIVERSITÁRIO UFBRA;Privada com fins lucrativos;Centro Universitário;Ativa;;1631959;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;500;3340;;;;;;;;;;;1142658;Polo Brasília - DF Plaza;Rua Copaíba;Lote 01;Polo Brasília - DF Plaza;Norte (Águas Claras);000000005300108;Brasília;DF;26/03/2023;2023-02-10;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1060;IESB;CENTRO UNIVERSITÁRIO DO INSTITUTO DE EDUCAÇÃO SUPERIOR DE BRASÍLIA - IESB;Privada com fins lucrativos;Centro Universitário;Ativa;;1669143;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;240;3200;;;;;;;;;;;1121063;Polo IESB Taguatinga Norte;Quadra QNJ 46 Lote 52, Salas 305/306;;Polo IESB Taguatinga Norte;Taguatinga Norte (Taguatinga);000000005300108;Brasília;DF;17/02/2024;2024-02-05;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1683;;CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU DE TERESINA;Privada com fins lucrativos;Centro Universitário;Ativa;;1627376;TERAPIA OCUPACIONAL;Bacharelado;Educação Presencial;Em atividade;240;6400;Semestral;;;8.00 Semestres;120;;;8.00 Semestres;120;;658683;CAMPUS  - TERESINA - JOQUEI CLUBE;Avenida Joquei Clube;710;CAMPUS  - TERESINA - JOQUEI CLUBE;Joquei Clube;000000002211001;Teresina;PI;Não iniciado;2022-12-19;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1135533;Polo de Apoio Presencial de Pindamonhangaba/SP;Rua Alcides Ramos Nogueira;650;Polo de Apoio Presencial de Pindamonhangaba/SP;Nossa Senhora do Perpétuo Socorro;000000003538006;Pindamonhangaba;SP;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
